imdbID,Title,Year,Cast,Meter,Metacritic,AdjBoxOffice,LeadActor,Gender
tt0989757,Dear John,2010,"Channing Tatum, Amanda Seyfried, Richard Jenkins, Henry Thomas",29,43,"$86,838,454",Channing Tatum,m
tt2096672,Dumb and Dumber To,2014,"Jim Carrey, Jeff Daniels, Rob Riggle, Laurie Holden",29,36,"$86,634,189",Jim Carrey,m
tt1646987,Wrath of the Titans,2012,"Sam Worthington, Liam Neeson, Ralph Fiennes, Edgar Ramirez",25,37,"$86,626,057",Sam Worthington,m
tt1823664,Annie,2014,"Jamie Foxx, Quvenzhané Wallis, Rose Byrne, Bobby Cannavale",27,33,"$86,332,678",Jamie Foxx,m
tt2713180,Fury,2014,"Brad Pitt, Shia LaBeouf, Logan Lerman, Michael Peña",76,64,"$86,232,175",Brad Pitt,m
tt0257360,About Schmidt,2002,"Jack Nicholson, Kathy Bates, Hope Davis, Dermot Mulroney",85,85,"$85,974,545",Jack Nicholson,m
tt0493430,Jackass Number Two,2006,"Johnny Knoxville, Bam Margera, Steve-O, Chris Pontius",63,66,"$85,928,620",Johnny Knoxville,m
tt0434409,V for Vendetta,2005,"Natalie Portman, Hugo Weaving, Stephen Rea, Stephen Fry",73,62,"$85,895,067",Natalie Portman,f
tt0311429,The League of Extraordinary Gentlemen,2003,"Sean Connery, Naseeruddin Shah, Peta Wilson, Tony Curran",17,30,"$85,724,098",Sean Connery,m
tt0319061,Big Fish,2003,"Ewan McGregor, Albert Finney, Billy Crudup, Jessica Lange",77,58,"$85,724,098",Ewan McGregor,m
tt0414853,Barnyard,2006,"Kevin James, Courteney Cox, Sam Elliott, Danny Glover",22,42,"$85,692,553",Kevin James,m
tt0386117,Where the Wild Things Are,2009,"Max Records, Pepita Emmerichs, Max Pfeifer, Madeleine Greaves",73,71,"$85,598,531",Max Records,m
tt0243585,Stuart Little 2,2002,"Michael J. Fox, Geena Davis, Hugh Laurie, Jonathan Lipnicki",81,66,"$85,577,740",Michael J. Fox,m
tt2226417,Insidious: Chapter 2,2013,"Patrick Wilson, Rose Byrne, Ty Simpkins, Lin Shaye",38,40,"$85,373,966",Patrick Wilson,m
tt0477348,No Country for Old Men,2007,"Tommy Lee Jones, Javier Bardem, Josh Brolin, Woody Harrelson",93,91,"$85,137,188",Tommy Lee Jones,m
tt2140373,Saving Mr. Banks,2013,"Emma Thompson, Tom Hanks, Annie Rose Buckley, Colin Farrell",79,65,"$85,067,600",Emma Thompson,f
tt1222817,Zookeeper,2011,"Kevin James, Rosario Dawson, Leslie Bibb, Ken Jeong",14,30,"$85,041,204",Kevin James,m
tt0325703,Lara Croft Tomb Raider: The Cradle of Life,2003,"Angelina Jolie, Gerard Butler, Ciarán Hinds, Chris Barrie",24,43,"$84,948,314",Angelina Jolie,f
tt2103254,Tammy,2014,"Melissa McCarthy, Susan Sarandon, Kathy Bates, Allison Janney",23,39,"$84,925,627",Melissa McCarthy,f
tt0322802,Jackass: The Movie,2002,"Johnny Knoxville, Bam Margera, Steve-O, Chris Pontius",48,42,"$84,916,397",Johnny Knoxville,m
tt0988595,27 Dresses,2008,"Brian Kerwin, Charli Barcena, Peyton List, Jane Pfitsch",41,47,"$84,882,215",Brian Kerwin,m
tt2974918,Alvin and the Chipmunks: The Road Chip,2015,"Jason Lee, Justin Long, Matthew Gray Gubler, Jesse McCartney",16,33,"$84,825,111",Jason Lee,m
tt0231775,Down to Earth,2001,"Chris Rock, Regina King, Chazz Palminteri, Eugene Levy",20,32,"$84,793,212",Chris Rock,m
tt1860353,Turbo,2013,"Ryan Reynolds, Paul Giamatti, Michael Peña, Samuel L. Jackson",67,58,"$84,761,234",Ryan Reynolds,m
tt3322940,Annabelle,2014,"Annabelle Wallis, Ward Horton, Tony Amendola, Alfre Woodard",29,37,"$84,724,619",Annabelle Wallis,f
tt5136296,Annabel,2014,"Gabriella di Domenico, Aj Espinoza, Kristina Korop, Gil Quinones",29,NA,"$84,724,619",Gabriella di Domenico,f
tt0317648,Hidalgo,2004,"Viggo Mortensen, Zuleikha Robinson, Omar Sharif, Louise Lombard",47,54,"$84,630,201",Viggo Mortensen,m
tt1848801,Big Muddy,2011,"Tricia Braun, John Brodsky, Kenneth Heaton, Rob van Meenen",57,NA,"$84,618,113",Tricia Braun,f
tt1568911,War Horse,2011,"Jeremy Irvine, Peter Mullan, Emily Watson, Niels Arestrup",77,72,"$84,512,341",Jeremy Irvine,m
tt2203939,The Other Woman,2014,"Cameron Diaz, Leslie Mann, Nikolaj Coster-Waldau, Don Johnson",23,39,"$84,322,604",Cameron Diaz,f
tt0449089,RV,2006,"Robin Williams, Cheryl Hines, Joanna 'JoJo' Levesque, Josh Hutcherson",23,33,"$84,276,147",Robin Williams,m
tt0429493,The A-Team,2010,"Liam Neeson, Bradley Cooper, Jessica Biel, Quinton 'Rampage' Jackson",47,47,"$84,220,209",Liam Neeson,m
tt0356618,The Forgotten,2004,"Julianne Moore, Christopher Kovaleski, Matthew Pleszewicz, Anthony Edwards",31,43,"$83,874,575",Julianne Moore,f
tt1156398,Zombieland,2009,"Jesse Eisenberg, Woody Harrelson, Emma Stone, Abigail Breslin",89,73,"$83,824,468",Jesse Eisenberg,m
tt0411477,Hellboy II: The Golden Army,2008,"Ron Perlman, Selma Blair, Doug Jones, John Alexander",85,78,"$83,776,978",Ron Perlman,m
tt1219289,Limitless,2011,"Bradley Cooper, Robert De Niro, Abbie Cornish, Andrew Howard",70,59,"$83,771,932",Bradley Cooper,m
tt0266987,Spy Game,2001,"Robert Redford, Brad Pitt, Catherine McCormack, Stephen Dillane",66,63,"$83,718,179",Robert Redford,m
tt0318649,Sahara,2005,"Matthew McConaughey, Steve Zahn, Penélope Cruz, William H. Macy",39,41,"$83,580,164",Matthew McConaughey,m
tt0327597,Coraline,2009,"Dakota Fanning, Teri Hatcher, Jennifer Saunders, Dawn French",90,80,"$83,380,953",Dakota Fanning,f
tt1013743,Knight and Day,2010,"Tom Cruise, Cameron Diaz, Peter Sarsgaard, Jordi Mollà",52,46,"$83,347,461",Tom Cruise,m
tt0209958,The Cell,2000,"Jennifer Lopez, Colton James, Dylan Baker, Marianne Jean-Baptiste",46,40,"$82,898,436",Jennifer Lopez,f
tt0790724,Jack Reacher,2012,"Tom Cruise, Rosamund Pike, Richard Jenkins, David Oyelowo",62,50,"$82,895,748",Tom Cruise,m
tt0469641,World Trade Center,2006,"Nicolas Cage, Maria Bello, Connor Paolo, Anthony Piccininni",69,66,"$82,859,741",Nicolas Cage,m
tt0372237,Guess Who,2005,"Bernie Mac, Ashton Kutcher, Zoe Saldana, Judith Scott",43,49,"$82,849,143",Bernie Mac,m
tt1924435,Let's Be Cops,2014,"Jake Johnson, Damon Wayans Jr., Rob Riggle, Nina Dobrev",18,30,"$82,815,049",Jake Johnson,m
tt0421729,Big Momma's House 2,2006,"Martin Lawrence, Nia Long, Emily Procter, Zachary Levi",6,34,"$82,741,707",Martin Lawrence,m
tt0479143,Rocky Balboa,2006,"Sylvester Stallone, Burt Young, Antonio Tarver, Geraldine Hughes",76,63,"$82,741,707",Sylvester Stallone,m
tt0368008,The Manchurian Candidate,2004,"Jeffrey Wright, Pablo Schreiber, Anthony Mackie, Dorian Missick",81,76,"$82,741,134",Jeffrey Wright,m
tt0486583,Fred Claus,2007,"Vince Vaughn, Paul Giamatti, John Michael Higgins, Miranda Richardson",21,42,"$82,612,905",Vince Vaughn,m
tt1077368,Dark Shadows,2012,"Johnny Depp, Michelle Pfeiffer, Helena Bonham Carter, Eva Green",37,55,"$82,584,889",Johnny Depp,m
tt0471042,Tower Heist,2011,"Ben Stiller, Eddie Murphy, Casey Affleck, Alan Alda",68,59,"$82,502,660",Ben Stiller,m
tt0450385,1408,2007,"John Cusack, Paul Birchard, Margot Leicester, Walter Lewis",79,64,"$82,498,165",John Cusack,m
tt0304415,Mona Lisa Smile,2003,"Julia Roberts, Kirsten Dunst, Julia Stiles, Maggie Gyllenhaal",35,45,"$82,362,369",Julia Roberts,f
tt0983193,The Adventures of Tintin,2011,"Jamie Bell, Andy Serkis, Daniel Craig, Nick Frost",75,68,"$82,079,570",Jamie Bell,m
tt0393162,Coach Carter,2005,"Samuel L. Jackson, Rob Brown, Robert Ri'chard, Rick Gonzalez",65,57,"$81,874,447",Samuel L. Jackson,m
tt0337579,Barbershop 2: Back in Business,2004,"Ice Cube, Cedric the Entertainer, Sean Patrick Thomas, Eve",68,59,"$81,859,570",Ice Cube,m
tt2120779,Jason Becker: Not Dead Yet,2012,"Jason Becker, Ehren Becker, Gary Becker, Pat Becker",83,70,"$81,859,552",Jason Becker,m
tt1197624,Law Abiding Citizen,2009,"Jamie Foxx, Gerard Butler, Colm Meaney, Bruce McGill",25,34,"$81,274,253",Jamie Foxx,m
tt0349825,Miracle,2004,"Kurt Russell, Patricia Clarkson, Noah Emmerich, Sean McCann",80,68,"$80,978,005",Kurt Russell,m
tt0785006,Hotel for Dogs,2009,"Emma Roberts, Jake T. Austin, Don Cheadle, Johnny Simmons",45,51,"$80,941,616",Emma Roberts,f
tt0385752,The Golden Compass,2007,"Nicole Kidman, Daniel Craig, Dakota Blue Richards, Ben Walker",43,51,"$80,432,842",Nicole Kidman,f
tt0400497,Herbie Fully Loaded,2005,"Lindsay Lohan, Michael Keaton, Matt Dillon, Breckin Meyer",41,47,"$80,290,566",Lindsay Lohan,m
tt1047540,Parental Guidance,2012,"Billy Crystal, Bette Midler, Marisa Tomei, Tom Everett Scott",18,36,"$80,098,017",Billy Crystal,m
tt1210166,Moneyball,2011,"Brad Pitt, Jonah Hill, Philip Seymour Hoffman, Robin Wright",94,87,"$79,964,117",Brad Pitt,m
tt1389137,We Bought a Zoo,2011,"Matt Damon, Scarlett Johansson, Thomas Haden Church, Colin Ford",66,58,"$79,964,117",Matt Damon,m
tt1598778,Contagion,2011,"Gwyneth Paltrow, Tien You Chui, Josie Ho, Daria Strokous",84,70,"$79,964,117",Gwyneth Paltrow,f
tt0443274,Vantage Point,2008,"Dennis Quaid, Matthew Fox, Forest Whitaker, Bruce McGill",35,40,"$79,908,648",Dennis Quaid,m
tt0427152,Dinner for Schmucks,2010,"Steve Carell, Paul Rudd, Zach Galifianakis, Jemaine Clement",42,56,"$79,638,280",Steve Carell,m
tt1477715,This Is It,2009,"Michael Jackson, Alex Al, Alexandra Apjarova, Nick Bass",81,67,"$79,611,069",Michael Jackson,m
tt0190138,The Whole Nine Yards,2000,"Bruce Willis, Matthew Perry, Rosanna Arquette, Michael Clarke Duncan",45,47,"$79,168,007",Bruce Willis,m
tt1155056,"I Love You, Man",2009,"Paul Rudd, Rashida Jones, Sarah Burns, Greg Levine",84,70,"$79,056,674",Paul Rudd,m
tt0159273,Behind Enemy Lines,2001,"Owen Wilson, Gene Hackman, Gabriel Macht, Charles Malik Whitfield",37,49,"$79,014,911",Owen Wilson,m
tt0416236,The Spiderwick Chronicles,2008,"Freddie Highmore, Mary-Louise Parker, Nick Nolte, Sarah Bolger",80,62,"$78,582,363",Freddie Highmore,m
tt0810913,Jack and Jill,2011,"Adam Sandler, Al Pacino, Katie Holmes, Elodie Tougne",3,23,"$78,483,300",Adam Sandler,m
tt2177771,The Monuments Men,2014,"George Clooney, Matt Damon, Bill Murray, Cate Blanchett",31,52,"$78,392,886",George Clooney,m
tt0384806,The Amityville Horror,2005,"Ryan Reynolds, Melissa George, Jesse James, Jimmy Bennett",23,33,"$78,341,174",Ryan Reynolds,m
tt0248667,Ali,2001,"Will Smith, Jamie Foxx, Jon Voight, Mario Van Peebles",67,65,"$78,208,636",Will Smith,m
tt0300471,Shanghai Knights,2003,"Jackie Chan, Owen Wilson, Aaron Taylor-Johnson, Tom Fisher",66,58,"$78,095,558",Jackie Chan,m
tt0970179,Hugo,2011,"Ben Kingsley, Sacha Baron Cohen, Asa Butterfield, Chloë Grace Moretz",94,83,"$78,060,209",Ben Kingsley,m
tt0405325,Sky High,2005,"Michael Angarano, Kurt Russell, Kelly Preston, Danielle Panabaker",73,62,"$77,853,827",Michael Angarano,m
tt0770752,Fool's Gold,2008,"Matthew McConaughey, Kate Hudson, Donald Sutherland, Alexis Dziena",11,29,"$77,587,649",Matthew McConaughey,m
tt0814314,Seven Pounds,2008,"Will Smith, Rosario Dawson, Woody Harrelson, Michael Ealy",27,36,"$77,366,602",Will Smith,m
tt1547990,Seven Seven Seven,2008,"David Field, Laura Gorun, Noni Hazlehurst, Tom Sanders",27,NA,"$77,366,602",David Field,m
tt1702443,Justin Bieber: Never Say Never,2011,"Justin Bieber, Boys II Men, Miley Cyrus, Sean Kingston",64,52,"$77,214,028",Justin Bieber,m
tt1272878,2 Guns,2013,"Denzel Washington, Mark Wahlberg, Paula Patton, Edward James Olmos",64,55,"$77,204,209",Denzel Washington,m
tt0462590,Step Up,2006,"Channing Tatum, Jenna Dewan Tatum, Damaine Radcliff, De'Shawn Washington",19,48,"$77,076,084",Channing Tatum,m
tt0348836,Gothika,2003,"Halle Berry, Robert Downey Jr., Charles S. Dutton, John Carroll Lynch",14,38,"$76,931,883",Halle Berry,f
tt0314331,Love Actually,2003,"Bill Nighy, Gregor Fisher, Rory MacGregor, Colin Firth",63,55,"$76,802,585",Bill Nighy,m
tt1564349,Dolphin Tale,2011,"Harry Connick Jr., Ashley Judd, Nathan Gamble, Kris Kristofferson",82,64,"$76,473,620",Harry Connick Jr.,m
tt0472062,Charlie Wilson's War,2007,"Tom Hanks, Amy Adams, Julia Roberts, Philip Seymour Hoffman",82,69,"$76,416,937",Tom Hanks,m
tt0390022,Friday Night Lights,2004,"Billy Bob Thornton, Lucas Black, Garrett Hedlund, Derek Luke",81,70,"$76,318,307",Billy Bob Thornton,m
tt0418763,Jarhead,2005,"Jake Gyllenhaal, Scott MacDonald, Peter Sarsgaard, Jamie Foxx",61,58,"$76,269,946",Jake Gyllenhaal,m
tt0424095,Flushed Away,2006,"Hugh Jackman, Kate Winslet, Ian McKellen, Jean Reno",72,74,"$76,131,813",Hugh Jackman,m
tt2361509,The Intern,2015,"Robert De Niro, Anne Hathaway, Rene Russo, Anders Holm",60,51,"$75,991,253",Robert De Niro,m
tt5341810,The Interns,2015,"Trevor Krulcik, Madeline Marconi, Megan Chumbley, Natalie Hennessy",60,NA,"$75,991,253",Trevor Krulcik,m
tt0374536,Bewitched,2005,"Nicole Kidman, Will Ferrell, Shirley MacLaine, Michael Caine",25,34,"$75,904,435",Nicole Kidman,f
tt0401729,John Carter,2012,"Taylor Kitsch, Lynn Collins, Samantha Morton, Willem Dafoe",51,51,"$75,745,990",Taylor Kitsch,m
tt1198138,Obsessed,2009,"Idris Elba, Beyoncé Knowles, Ali Larter, Jerry O'Connell",19,25,"$75,730,307",Idris Elba,m
tt0453467,Deja Vu,2006,"Denzel Washington, Paula Patton, Val Kilmer, Jim Caviezel",55,59,"$75,423,610",Denzel Washington,m
tt0316356,Open Range,2003,"Robert Duvall, Kevin Costner, Annette Bening, Michael Gambon",79,67,"$75,380,315",Robert Duvall,m
tt0352248,Cinderella Man,2005,"Russell Crowe, Renée Zellweger, Paul Giamatti, Craig Bierko",80,69,"$75,051,576",Russell Crowe,m
tt0268695,The Time Machine,2002,"Guy Pearce, Mark Addy, Phyllida Law, Sienna Guillory",29,42,"$74,996,257",Guy Pearce,m
tt0250687,Rat Race,2001,"Breckin Meyer, Jenica Bergere, Cuba Gooding Jr., Carrie Diamond",44,52,"$74,983,538",Breckin Meyer,m
tt0430357,Miami Vice,2006,"Colin Farrell, Jamie Foxx, Li Gong, Naomie Harris",47,65,"$74,833,441",Colin Farrell,m
tt0327162,The Stepford Wives,2004,"Nicole Kidman, Matthew Broderick, Bette Midler, Glenn Close",26,42,"$74,681,115",Nicole Kidman,f
tt1411238,No Strings Attached,2011,"Natalie Portman, Ashton Kutcher, Kevin Kline, Cary Elwes",49,50,"$74,675,485",Natalie Portman,f
tt2334879,White House Down,2013,"Channing Tatum, Jamie Foxx, Maggie Gyllenhaal, Jason Clarke",51,52,"$74,651,159",Channing Tatum,m
tt0455612,Madea's Family Reunion,2006,"Tyler Perry, Blair Underwood, Lynn Whitfield, Boris Kodjoe",25,45,"$74,597,374",Tyler Perry,m
tt0457939,The Holiday,2006,"Cameron Diaz, Kate Winslet, Jude Law, Jack Black",47,52,"$74,597,374",Cameron Diaz,f
tt1075417,Race to Witch Mountain,2009,"Dwayne Johnson, AnnaSophia Robb, Alexander Ludwig, Carla Gugino",43,52,"$74,399,759",Dwayne Johnson,m
tt0430922,Role Models,2008,"Seann William Scott, Paul Rudd, Christopher Mintz-Plasse, Bobb'e J. Thompson",78,61,"$74,382,462",Seann William Scott,m
tt0303933,Drumline,2002,"Nick Cannon, Zoe Saldana, Orlando Jones, Leonard Roberts",82,63,"$74,334,915",Nick Cannon,m
tt0167190,Hellboy,2004,"Ron Perlman, John Hurt, Selma Blair, Rupert Evans",81,72,"$74,303,302",Ron Perlman,m
tt0363547,Dawn of the Dead,2004,"Sarah Polley, Ving Rhames, Jake Weber, Mekhi Phifer",75,58,"$74,177,364",Sarah Polley,f
tt0203009,Moulin Rouge!,2001,"Nicole Kidman, Ewan McGregor, John Leguizamo, Jim Broadbent",76,66,"$74,042,884",Nicole Kidman,f
tt0183790,A Knight's Tale,2001,"Heath Ledger, Rufus Sewell, Shannyn Sossamon, Paul Bettany",58,54,"$73,908,505",Heath Ledger,m
tt0463985,The Fast and the Furious: Tokyo Drift,2006,"Lucas Black, Damien Marzette, Trula M. Marcus, Zachery Ty Bryan",37,46,"$73,771,137",Lucas Black,m
tt1243957,The Tourist,2010,"Johnny Depp, Angelina Jolie, Paul Bettany, Timothy Dalton",20,37,"$73,747,229",Johnny Depp,m
tt1144884,The Final Destination,2009,"Bobby Campo, Shantel VanSanten, Nick Zano, Haley Webb",29,30,"$73,623,607",Bobby Campo,m
tt0401855,Underworld: Evolution,2006,"Kate Beckinsale, Scott Speedman, Tony Curran, Derek Jacobi",16,36,"$73,535,069",Kate Beckinsale,f
tt0364751,Without a Paddle,2004,"Matthew Price, Andrew Hampton, Jarred Rumbold, Carl Snell",14,29,"$73,295,799",Matthew Price,m
tt2023587,Mama,2013,"Jessica Chastain, Nikolaj Coster-Waldau, Megan Charpentier, Isabelle Nélisse",65,57,"$73,119,330",Jessica Chastain,f
tt0255798,The Animal,2001,"Rob Schneider, Colleen Haskell, John C. McGinley, Edward Asner",30,43,"$73,102,230",Rob Schneider,m
tt1267297,Hercules,2014,"Dwayne Johnson, Ian McShane, John Hurt, Rufus Sewell",60,47,"$73,066,190",Dwayne Johnson,m
tt0356680,The Family Stone,2005,"Claire Danes, Diane Keaton, Rachel McAdams, Dermot Mulroney",51,56,"$72,980,348",Claire Danes,m
tt0260866,Don't Say a Word,2001,"Michael Douglas, Sean Bean, Brittany Murphy, Skye McCole Bartusiak",24,38,"$72,833,472",Michael Douglas,m
tt1702439,Safe Haven,2013,"Julianne Hough, Irene Ziegler, Jon Kohler, Tim Parati",12,34,"$72,812,964",Julianne Hough,f
tt0358135,Shall We Dance,2004,"Richard Gere, Jennifer Lopez, Susan Sarandon, Lisa Ann Walter",46,47,"$72,792,048",Richard Gere,m
tt0289879,The Butterfly Effect,2004,"Ashton Kutcher, Melora Walters, Amy Smart, Elden Henson",33,30,"$72,666,110",Ashton Kutcher,m
tt0890870,Saw IV,2007,"Tobin Bell, Costas Mandylor, Scott Patterson, Betsy Russell",17,36,"$72,630,512",Tobin Bell,m
tt1111422,The Taking of Pelham 1 2 3,2009,"Denzel Washington, John Travolta, Luis Guzmán, Victor Gojcaj",51,55,"$72,625,697",Denzel Washington,m
tt3682448,Bridge of Spies,2015,"Mark Rylance, Domenick Lombardozzi, Victor Verhaeghe, Mark Fichera",92,81,"$72,578,172",Mark Rylance,m
tt2017020,The Smurfs 2,2013,"Hank Azaria, Neil Patrick Harris, Brendan Gleeson, Jayma Mays",14,34,"$72,506,598",Hank Azaria,m
tt2363213,Ragnarok,2013,"Pål Sverre Hagen, Nicolai Cleve Broch, Bjørn Sundquist, Sofia Helin",75,49,"$72,506,598",Pål Sverre Hagen,m
tt0285823,Once Upon a Time in Mexico,2003,"Antonio Banderas, Salma Hayek, Johnny Depp, Mickey Rourke",68,56,"$72,147,883",Antonio Banderas,m
tt0758746,Friday the 13th,2009,"Jared Padalecki, Danielle Panabaker, Amanda Righetti, Travis Van Winkle",25,34,"$72,071,302",Jared Padalecki,m
tt1396218,Mr. Popper's Penguins,2011,"Jim Carrey, Carla Gugino, Angela Lansbury, Ophelia Lovibond",48,53,"$72,031,169",Jim Carrey,m
tt0393735,The Shaggy Dog,2006,"Tim Allen, Kristin Davis, Zena Grey, Spencer Breslin",26,43,"$72,000,630",Tim Allen,m
tt2083355,The Best Man Holiday,2013,"Monica Calhoun, Morris Chestnut, Melissa De Sousa, Taye Diggs",69,59,"$71,995,988",Monica Calhoun,f
tt1127884,Hannah Montana & Miley Cyrus: Best of Both Worlds Concert,2008,"Miley Cyrus, The Jonas Brothers, Kenny Ortega, Billy Ray Cyrus",72,59,"$71,950,940",Miley Cyrus,f
tt2975578,The Purge: Anarchy,2014,"Frank Grillo, Carmen Ejogo, Zach Gilford, Kiele Sanchez",56,50,"$71,860,145",Frank Grillo,m
tt0409182,Poseidon,2006,"Josh Lucas, Kurt Russell, Jacinda Barrett, Richard Dreyfuss",33,50,"$71,646,528",Josh Lucas,m
tt0245844,The Count of Monte Cristo,2002,"Jim Caviezel, Guy Pearce, Richard Harris, James Frain",73,61,"$71,557,275",Jim Caviezel,m
tt0296572,The Chronicles of Riddick,2004,"Vin Diesel, Colm Feore, Thandie Newton, Judi Dench",29,38,"$71,532,670",Vin Diesel,m
tt3750134,Ragnarok,2014,Marc Welsh,75,NA,"$71,357,627",Marc Welsh,m
tt0949731,The Happening,2008,"Mark Wahlberg, Zooey Deschanel, John Leguizamo, Ashlyn Sanchez",17,34,"$71,287,798",Mark Wahlberg,m
tt3450650,Paul Blart: Mall Cop 2,2015,"Kevin James, Raini Rodriguez, Neal McDonough, Daniella Alonso",5,13,"$71,273,170",Kevin James,m
tt3450928,Mall Cop 2,2015,Kevin James,5,NA,"$71,273,170",Kevin James,m
tt0974661,17 Again,2009,"Zac Efron, Leslie Mann, Thomas Lennon, Matthew Perry",55,48,"$71,073,392",Zac Efron,m
tt0181536,Finding Forrester,2000,"Sean Connery, Rob Brown, F. Murray Abraham, Anna Paquin",74,62,"$71,016,327",Sean Connery,m
tt0221027,Blow,2001,"Johnny Depp, Penélope Cruz, Franka Potente, Rachel Griffiths",55,52,"$70,952,165",Johnny Depp,m
tt0343737,The Good Shepherd,2006,"Matt Damon, Angelina Jolie, Alec Baldwin, Tammy Blanchard",54,61,"$70,584,224",Matt Damon,m
tt0449059,Little Miss Sunshine,2006,"Abigail Breslin, Greg Kinnear, Paul Dano, Alan Arkin",91,80,"$70,584,224",Abigail Breslin,f
tt0421239,Red Eye,2005,"Rachel McAdams, Cillian Murphy, Brian Cox, Laura Johnson",79,71,"$70,543,608",Rachel McAdams,f
tt0337563,13 Going on 30,2004,"Jennifer Garner, Mark Ruffalo, Judy Greer, Andy Serkis",64,57,"$70,525,168",Jennifer Garner,f
tt0775539,Stomp the Yard,2007,"Columbus Short, Meagan Good, Ne-Yo, Darrin Dewitt Henson",26,44,"$70,450,449",Columbus Short,m
tt1596363,The Big Short,2015,"Ryan Gosling, Rudy Eisenzopf, Casey Groves, Charlie Talbert",88,81,"$70,369,708",Ryan Gosling,m
tt0452694,The Time Traveler's Wife,2009,"Michelle Nolden, Alex Ferris, Arliss Howard, Eric Bana",38,47,"$70,297,239",Michelle Nolden,f
tt0265666,The Royal Tenenbaums,2001,"Gene Hackman, Anjelica Huston, Ben Stiller, Gwyneth Paltrow",80,75,"$70,280,269",Gene Hackman,m
tt1854564,Percy Jackson: Sea of Monsters,2013,"Logan Lerman, Alexandra Daddario, Douglas Smith, Leven Rambin",42,39,"$70,055,671",Logan Lerman,m
tt1758830,This Is 40,2012,"Paul Rudd, Leslie Mann, Maude Apatow, Iris Apatow",51,59,"$69,943,288",Paul Rudd,m
tt1196141,Diary of a Wimpy Kid,2010,"Zachary Gordon, Robert Capron, Rachael Harris, Steve Zahn",53,56,"$69,819,862",Zachary Gordon,m
tt0375679,Crash,2004,"Karina Arroyave, Dato Bakhtadze, Sandra Bullock, Don Cheadle",75,69,"$69,769,541",Karina Arroyave,f
tt0250797,Unfaithful,2002,"Diane Lane, Erik Per Sullivan, Richard Gere, Olivier Martinez",49,63,"$69,705,516",Diane Lane,f
tt0800039,Forgetting Sarah Marshall,2008,"Jason Segel, Kristen Bell, Mila Kunis, Russell Brand",85,67,"$69,519,418",Jason Segel,m
tt0397535,Memoirs of a Geisha,2005,"Suzuka Ohgo, Togo Igawa, Mako, Samantha Futerman",35,54,"$69,447,075",Suzuka Ohgo,f
tt0338337,Paycheck,2003,"Ben Affleck, Aaron Eckhart, Uma Thurman, Paul Giamatti",27,43,"$69,432,640",Ben Affleck,m
tt0242445,Exit Wounds,2001,"Steven Seagal, DMX, Isaiah Washington, Anthony Anderson",32,39,"$69,070,857",Steven Seagal,m
tt1524137,Contraband,2012,"Mark Wahlberg, Kate Beckinsale, Ben Foster, Giovanni Ribisi",51,51,"$68,907,091",Mark Wahlberg,m
tt0963966,The Sorcerer's Apprentice,2010,"Nicolas Cage, Jay Baruchel, Alfred Molina, Teresa Palmer",41,46,"$68,838,020",Nicolas Cage,m
tt0381971,Curious George,2006,"Frank Welker, Will Ferrell, Shane Baumel, Timyra-Joi Beatty",69,62,"$68,813,716",Frank Welker,m
tt0430304,Littleman,2006,"Marlon Wayans, Shawn Wayans, Kerry Washington, John Witherspoon",12,26,"$68,813,716",Marlon Wayans,m
tt0479293,Little Man,2006,"Nikolaj Rasmussen, Malene Rasmussen, Lotte Bergstrøm, Beate Bille",12,NA,"$68,813,716",Nikolaj Rasmussen,m
tt1606378,A Good Day to Die Hard,2013,"Bruce Willis, Jai Courtney, Sebastian Koch, Mary Elizabeth Winstead",14,28,"$68,728,085",Bruce Willis,m
tt1276104,Looper,2012,"Joseph Gordon-Levitt, Bruce Willis, Emily Blunt, Paul Dano",93,84,"$68,699,851",Joseph Gordon-Levitt,m
tt0312004,The Curse of the Were-Rabbit,2005,"Peter Sallis, Ralph Fiennes, Helena Bonham Carter, Peter Kay",95,87,"$68,350,543",Peter Sallis,m
tt0445990,Invincible,2006,"Mark Wahlberg, Greg Kinnear, Elizabeth Banks, Kevin Conway",71,63,"$68,223,547",Mark Wahlberg,m
